date,y
2020-05-22 08:59:59.999,24.3051591624119
2020-05-22 09:59:59.999,24.307143045223302
2020-05-22 10:59:59.999,24.2725414097232
2020-05-22 11:59:59.999,24.279774515851997
2020-05-22 12:59:59.999,24.2824292408779
2020-05-22 13:59:59.999,24.4233440261728
2020-05-22 14:59:59.999,24.3964928086975
2020-05-22 15:59:59.999,24.383599672636
2020-05-22 16:59:59.999,24.398456578920804
2020-05-22 17:59:59.999,24.377322492583698
2020-05-22 18:59:59.999,24.339474379389802
2020-05-22 19:59:59.999,24.3435752761617
2020-05-22 20:59:59.999,24.3471243521714
2020-05-22 21:59:59.999,24.2599263252496
2020-05-22 22:59:59.999,24.211377417431898
2020-05-22 23:59:59.999,24.305747377389302
2020-05-23 00:59:59.999,24.2702812994036
2020-05-23 01:59:59.999,24.260406918268398
2020-05-23 02:59:59.999,24.3424052239555
2020-05-23 03:59:59.999,24.276615312226202
2020-05-23 04:59:59.999,24.3287415666682
2020-05-23 05:59:59.999,24.2591112706462
2020-05-23 06:59:59.999,24.3447835735643
2020-05-23 07:59:59.999,24.3408156125135
2020-05-23 08:59:59.999,24.28038849572
2020-05-23 09:59:59.999,24.2876233865819
2020-05-23 10:59:59.999,24.312714496864
2020-05-23 11:59:59.999,24.2719220434231
2020-05-23 12:59:59.999,24.2030014116195
2020-05-23 13:59:59.999,24.3020663699389
2020-05-23 14:59:59.999,24.3498608194567
2020-05-23 15:59:59.999,24.5124479850496
2020-05-23 16:59:59.999,24.5782085218399
2020-05-23 17:59:59.999,24.6359904942316
2020-05-23 18:59:59.999,24.493253947199698
2020-05-23 19:59:59.999,24.4659255743072
2020-05-23 20:59:59.999,24.445177224424
2020-05-23 21:59:59.999,24.3688343597515
2020-05-23 22:59:59.999,24.330696114499997
2020-05-23 23:59:59.999,24.244723750394396
2020-05-24 00:59:59.999,24.314841758629303
2020-05-24 01:59:59.999,24.433029199285997
2020-05-24 02:59:59.999,24.446738912706
2020-05-24 03:59:59.999,24.444849340378102
2020-05-24 04:59:59.999,24.619652078692102
2020-05-24 05:59:59.999,24.704977428118
2020-05-24 06:59:59.999,24.677766830264503
2020-05-24 07:59:59.999,24.682005734507698
2020-05-24 08:59:59.999,24.663508416942896
2020-05-24 09:59:59.999,24.607264215974197
2020-05-24 10:59:59.999,24.573518518769003
2020-05-24 11:59:59.999,24.606405046343497
2020-05-24 12:59:59.999,24.5771558594369
2020-05-24 13:59:59.999,24.6790466717489
2020-05-24 14:59:59.999,24.6463639219276
2020-05-24 15:59:59.999,24.551224969721197
2020-05-24 16:59:59.999,24.646811413585
2020-05-24 17:59:59.999,24.584708732381397
2020-05-24 18:59:59.999,24.476926130629696
2020-05-24 19:59:59.999,24.4973104345222
2020-05-24 20:59:59.999,24.472280712083503
2020-05-24 21:59:59.999,24.4916177197741
2020-05-24 22:59:59.999,24.458147008224802
2020-05-24 23:59:59.999,24.439679237751104
2020-05-25 00:59:59.999,24.3966094257546
2020-05-25 01:59:59.999,24.352529776372105
2020-05-25 02:59:59.999,24.356310390963603
2020-05-25 03:59:59.999,24.361265399412197
2020-05-25 04:59:59.999,24.4301641224998
2020-05-25 05:59:59.999,24.462428900999605
2020-05-25 06:59:59.999,24.447315399608
2020-05-25 07:59:59.999,24.3353690169881
2020-05-25 08:59:59.999,24.241385832232105
2020-05-25 09:59:59.999,24.0383238882665
2020-05-25 10:59:59.999,23.996071090528
2020-05-25 11:59:59.999,23.963765431231497
2020-05-25 12:59:59.999,23.8873870741996
2020-05-25 13:59:59.999,23.842144514883298
2020-05-25 14:59:59.999,23.813142306275
2020-05-25 15:59:59.999,23.878008573104
2020-05-25 16:59:59.999,23.8726465818533
2020-05-25 17:59:59.999,23.856494648194605
2020-05-25 18:59:59.999,24.0628151900808
2020-05-25 19:59:59.999,24.1744085700176
2020-05-25 20:59:59.999,24.2012225807045
2020-05-25 21:59:59.999,24.1941464512971
2020-05-25 22:59:59.999,24.2256511696164
2020-05-25 23:59:59.999,24.2261218011426
2020-05-26 00:59:59.999,24.204975263158197
2020-05-26 01:59:59.999,24.2339364240596
2020-05-26 02:59:59.999,24.3201991462153
2020-05-26 03:59:59.999,24.3701543321877
2020-05-26 04:59:59.999,24.428531417607196
2020-05-26 05:59:59.999,24.4524327182163
2020-05-26 06:59:59.999,24.4360376060564
2020-05-26 07:59:59.999,24.444206834283104
2020-05-26 08:59:59.999,24.505775947266397
2020-05-26 09:59:59.999,24.5512033505087
2020-05-26 10:59:59.999,24.761582419209198
2020-05-26 11:59:59.999,24.5236341120337
2020-05-26 12:59:59.999,24.540775329193302
2020-05-26 13:59:59.999,24.5494040493613
2020-05-26 14:59:59.999,24.6209406423221
2020-05-26 15:59:59.999,24.466499101084104
2020-05-26 16:59:59.999,24.630315758631802
2020-05-26 17:59:59.999,24.576334254116603
2020-05-26 18:59:59.999,24.509357251055103
2020-05-26 19:59:59.999,24.5207458254005
2020-05-26 20:59:59.999,24.5042421831888
2020-05-26 21:59:59.999,24.4829171732118
2020-05-26 22:59:59.999,24.4935801212137
2020-05-26 23:59:59.999,24.5671021634417
2020-05-27 00:59:59.999,24.5638339949717
2020-05-27 01:59:59.999,24.568429516345102
2020-05-27 02:59:59.999,24.7545712704126
2020-05-27 03:59:59.999,24.7893750838374
2020-05-27 04:59:59.999,24.8712733258776
2020-05-27 05:59:59.999,24.6874976722897
2020-05-27 06:59:59.999,24.647681850751
2020-05-27 07:59:59.999,24.647059178653603
2020-05-27 08:59:59.999,24.6585632730967
2020-05-27 09:59:59.999,24.580037052383
2020-05-27 10:59:59.999,24.5584729102954
2020-05-27 11:59:59.999,24.497786752701202
2020-05-27 12:59:59.999,24.4493117912846
2020-05-27 13:59:59.999,24.589391251614
2020-05-27 14:59:59.999,24.5785632828048
2020-05-27 15:59:59.999,24.539418676790298
2020-05-27 16:59:59.999,24.622575933982
2020-05-27 17:59:59.999,24.5946905917662
2020-05-27 18:59:59.999,24.6904527781942
2020-05-27 19:59:59.999,24.686795351683003
2020-05-27 20:59:59.999,24.6551483262185
2020-05-27 21:59:59.999,24.6013065874719
2020-05-27 22:59:59.999,24.5588952519031
2020-05-27 23:59:59.999,24.531931119547
2020-05-28 00:59:59.999,24.493125334025603
2020-05-28 01:59:59.999,24.437403868178702
2020-05-28 02:59:59.999,24.468930747013502
2020-05-28 03:59:59.999,24.4558225738839
2020-05-28 04:59:59.999,24.4660031616445
2020-05-28 05:59:59.999,24.4415068706059
2020-05-28 06:59:59.999,24.5043683594311
2020-05-28 07:59:59.999,24.4041483395096
2020-05-28 08:59:59.999,24.4025987784364
2020-05-28 09:59:59.999,24.3698193098677
2020-05-28 10:59:59.999,24.487401399613802
2020-05-28 11:59:59.999,24.536819800323
2020-05-28 12:59:59.999,24.434478149761702
2020-05-28 13:59:59.999,24.4190799876401
2020-05-28 14:59:59.999,24.332278490824198
2020-05-28 15:59:59.999,24.292792337013
2020-05-28 16:59:59.999,24.3165684991222
2020-05-28 17:59:59.999,24.2938097829363
2020-05-28 18:59:59.999,24.2247322418429
2020-05-28 19:59:59.999,24.139151705429
2020-05-28 20:59:59.999,24.1144163902664
2020-05-28 21:59:59.999,24.111645158623098
2020-05-28 22:59:59.999,24.097221130306803
2020-05-28 23:59:59.999,24.045672397645504
2020-05-29 00:59:59.999,23.9732273953892
2020-05-29 01:59:59.999,23.997492424278803
2020-05-29 02:59:59.999,24.045273174191898
2020-05-29 03:59:59.999,24.037663941414
2020-05-29 04:59:59.999,23.898086420707397
2020-05-29 05:59:59.999,23.983950015335196
2020-05-29 06:59:59.999,23.978392886384302
2020-05-29 07:59:59.999,23.970319171184897
2020-05-29 08:59:59.999,23.986358960809998
2020-05-29 09:59:59.999,24.096264623341604
2020-05-29 10:59:59.999,24.0222028112995
2020-05-29 11:59:59.999,24.0724122577078
2020-05-29 12:59:59.999,24.0855094540162
2020-05-29 13:59:59.999,24.1708817805722
2020-05-29 14:59:59.999,24.1747534532379
2020-05-29 15:59:59.999,24.182179889073897
2020-05-29 16:59:59.999,24.157007238587898
2020-05-29 17:59:59.999,24.1529191532905
2020-05-29 18:59:59.999,24.1712042597238
2020-05-29 19:59:59.999,24.074065007164002
2020-05-29 20:59:59.999,24.2140558888519
2020-05-29 21:59:59.999,24.2351698888979
2020-05-29 22:59:59.999,24.177749136013897
2020-05-29 23:59:59.999,24.317608216258698
2020-05-30 00:59:59.999,24.3329731009057
2020-05-30 01:59:59.999,24.3264876060543
2020-05-30 02:59:59.999,24.299795522929696
2020-05-30 03:59:59.999,24.347199865984503
2020-05-30 04:59:59.999,24.3468675259976
2020-05-30 05:59:59.999,24.287083827732
2020-05-30 06:59:59.999,24.299744226911002
2020-05-30 07:59:59.999,24.3037198185393
2020-05-30 08:59:59.999,24.2614686704599
2020-05-30 09:59:59.999,24.217675926006397
2020-05-30 10:59:59.999,24.2241676867054
2020-05-30 11:59:59.999,24.221035302270003
2020-05-30 12:59:59.999,24.2175602374232
2020-05-30 13:59:59.999,24.2817447405273
2020-05-30 14:59:59.999,24.267381024239803
2020-05-30 15:59:59.999,24.2044561318119
2020-05-30 16:59:59.999,24.270304842081398
2020-05-30 17:59:59.999,24.2323709679953
2020-05-30 18:59:59.999,24.244970309109302
2020-05-30 19:59:59.999,24.3321585785183
2020-05-30 20:59:59.999,24.339420548885002
2020-05-30 21:59:59.999,24.3675575215645
2020-05-30 22:59:59.999,24.4059767240864
2020-05-30 23:59:59.999,24.3602063939144
2020-05-31 00:59:59.999,24.327745616536003
2020-05-31 01:59:59.999,24.314952345914396
2020-05-31 02:59:59.999,24.370599550005497
2020-05-31 03:59:59.999,24.302004982221604
2020-05-31 04:59:59.999,24.355286769930803
2020-05-31 05:59:59.999,24.201444957153395
2020-05-31 06:59:59.999,24.219235125618
2020-05-31 07:59:59.999,24.2027995442311
2020-05-31 08:59:59.999,24.2304532483963
2020-05-31 09:59:59.999,24.1589931924002
2020-05-31 10:59:59.999,24.2003749483497
2020-05-31 11:59:59.999,24.126133242571697
2020-05-31 12:59:59.999,24.1605144153328
2020-05-31 13:59:59.999,24.2145850883959
2020-05-31 14:59:59.999,24.2123001263563
2020-05-31 15:59:59.999,24.290469262911
2020-05-31 16:59:59.999,24.2154378947371
2020-05-31 17:59:59.999,24.296638458579
2020-05-31 18:59:59.999,24.3426443098706
2020-05-31 19:59:59.999,24.2839000769276
2020-05-31 20:59:59.999,24.3163091450725
2020-05-31 21:59:59.999,24.312714853655898
2020-05-31 22:59:59.999,24.2851953225345
2020-05-31 23:59:59.999,24.307948907997798
2020-06-01 00:59:59.999,24.312797090738396
2020-06-01 01:59:59.999,24.3811802925391
2020-06-01 02:59:59.999,24.3650751687987
2020-06-01 03:59:59.999,24.341310548345998
2020-06-01 04:59:59.999,24.3794463362901
2020-06-01 05:59:59.999,24.1001291512962
2020-06-01 06:59:59.999,24.4023868230283
2020-06-01 07:59:59.999,24.3703462173305
2020-06-01 08:59:59.999,24.4338475780862
2020-06-01 09:59:59.999,24.418900449313195
2020-06-01 10:59:59.999,24.260512667966598
2020-06-01 11:59:59.999,24.285693310247
2020-06-01 12:59:59.999,24.465802628028804
2020-06-01 13:59:59.999,24.570951915228
2020-06-01 14:59:59.999,24.742189751317703
2020-06-01 15:59:59.999,24.865948446467097
2020-06-01 16:59:59.999,25.0751258358572
2020-06-01 17:59:59.999,25.0422043046725
2020-06-01 18:59:59.999,25.0112227463947
2020-06-01 19:59:59.999,25.0191302265976
2020-06-01 20:59:59.999,25.0761597962327
2020-06-01 21:59:59.999,25.141812937892798
2020-06-01 22:59:59.999,25.046539039314
2020-06-01 23:59:59.999,25.036178593124
2020-06-02 00:59:59.999,25.0946484092393
2020-06-02 01:59:59.999,25.074657446792603
2020-06-02 02:59:59.999,25.0655261693035
2020-06-02 03:59:59.999,25.070609356456398
2020-06-02 04:59:59.999,25.1453652880194
2020-06-02 05:59:59.999,25.1185525470883
2020-06-02 06:59:59.999,25.0952993054523
2020-06-02 07:59:59.999,25.7663562066814
2020-06-02 08:59:59.999,26.9388184506416
2020-06-02 09:59:59.999,27.1464755093149
2020-06-02 10:59:59.999,27.2298120337047
2020-06-02 11:59:59.999,27.3066550731908
2020-06-02 12:59:59.999,27.1345317778771
2020-06-02 13:59:59.999,27.039282520885
2020-06-02 14:59:59.999,26.984176841244
2020-06-02 15:59:59.999,26.8445159314605
2020-06-02 16:59:59.999,26.8866252820473
2020-06-02 17:59:59.999,26.9173553920903
2020-06-02 18:59:59.999,26.9218511515164
2020-06-02 19:59:59.999,26.8900351225025
2020-06-02 20:59:59.999,26.8438015474733
2020-06-02 21:59:59.999,26.873115456602697
2020-06-02 22:59:59.999,26.7733320588097
2020-06-02 23:59:59.999,26.760631380844302
2020-06-03 00:59:59.999,26.911035887866998
2020-06-03 01:59:59.999,27.0579345256002
2020-06-03 02:59:59.999,26.973547347093398
2020-06-03 03:59:59.999,27.109723126811105
2020-06-03 04:59:59.999,27.1376230678748
2020-06-03 05:59:59.999,26.968672195708898
2020-06-03 06:59:59.999,27.0124509692143
2020-06-03 07:59:59.999,27.026906074985
2020-06-03 08:59:59.999,27.0264818670546
2020-06-03 09:59:59.999,27.018371918359104
2020-06-03 10:59:59.999,27.020398083940503
2020-06-03 11:59:59.999,26.945432288320397
2020-06-03 12:59:59.999,26.967042452673898
2020-06-03 13:59:59.999,26.920779935279498
2020-06-03 14:59:59.999,26.828801480897003
2020-06-03 15:59:59.999,26.8291763599848
2020-06-03 16:59:59.999,26.8855339102193
2020-06-03 17:59:59.999,26.7075999634641
2020-06-03 18:59:59.999,26.746101288182302
2020-06-03 19:59:59.999,26.857098732912803
2020-06-03 20:59:59.999,26.7406721369311
2020-06-03 21:59:59.999,26.677001000475602
2020-06-03 22:59:59.999,26.733060446670102
2020-06-03 23:59:59.999,26.7843162300992
2020-06-04 00:59:59.999,26.705136379331698
2020-06-04 01:59:59.999,26.699465855913502
2020-06-04 02:59:59.999,26.744424214032602
2020-06-04 03:59:59.999,26.7814996755669
2020-06-04 04:59:59.999,26.830660836278895
2020-06-04 05:59:59.999,26.7560183157057
2020-06-04 06:59:59.999,26.687705058880102
2020-06-04 07:59:59.999,26.6583724429601
2020-06-04 08:59:59.999,26.6548247197334
2020-06-04 09:59:59.999,26.722395506731
2020-06-04 10:59:59.999,26.675558546564304
2020-06-04 11:59:59.999,26.647040928031696
2020-06-04 12:59:59.999,26.633419959507
2020-06-04 13:59:59.999,26.565757028596202
2020-06-04 14:59:59.999,26.5327179403479
2020-06-04 15:59:59.999,26.5713548534962
2020-06-04 16:59:59.999,26.477568259004897
2020-06-04 17:59:59.999,26.5898955236382
2020-06-04 18:59:59.999,26.6460489146154
2020-06-04 19:59:59.999,26.4525629195802
2020-06-04 20:59:59.999,26.229654175271
2020-06-04 21:59:59.999,25.9423340582334
2020-06-04 22:59:59.999,25.385267313613202
2020-06-04 23:59:59.999,25.266800018924
2020-06-05 00:59:59.999,25.331313888158498
2020-06-05 01:59:59.999,25.274856838317397
2020-06-05 02:59:59.999,25.2160051320639
2020-06-05 03:59:59.999,25.193947290662198
2020-06-05 04:59:59.999,20.32406261184
2020-06-05 05:59:59.999,24.0683490878235
2020-06-05 06:59:59.999,23.0712839770503
2020-06-05 07:59:59.999,24.0109703033674
2020-06-05 08:59:59.999,24.988206451489898
2020-06-05 09:59:59.999,25.1153823238509
2020-06-05 10:59:59.999,24.9829901958118
2020-06-05 11:59:59.999,25.0455229360035
2020-06-05 12:59:59.999,25.1062363728577
2020-06-05 13:59:59.999,25.128145819661604
2020-06-05 14:59:59.999,25.186317914224702
2020-06-05 15:59:59.999,25.1094464915917
2020-06-05 16:59:59.999,25.0702831113256
2020-06-05 17:59:59.999,25.1392721129896
2020-06-05 18:59:59.999,25.0943084264533
2020-06-05 19:59:59.999,25.042150394042203
2020-06-05 20:59:59.999,25.007343316162
2020-06-05 21:59:59.999,25.015287339261302
2020-06-05 22:59:59.999,25.013357970412997
2020-06-05 23:59:59.999,25.014080333626698
2020-06-06 00:59:59.999,25.0217719644448
2020-06-06 01:59:59.999,25.0255935260991
2020-06-06 02:59:59.999,25.001059386395003
2020-06-06 03:59:59.999,24.9565220732479
2020-06-06 04:59:59.999,25.0468196525588
2020-06-06 05:59:59.999,25.140420559007
2020-06-06 06:59:59.999,25.1662714215484
2020-06-06 07:59:59.999,25.035149005777
2020-06-06 08:59:59.999,24.943380603201998
2020-06-06 09:59:59.999,24.9361224227947
2020-06-06 10:59:59.999,24.9407204063646
2020-06-06 11:59:59.999,24.902587744018103
2020-06-06 12:59:59.999,24.8454710452641
2020-06-06 13:59:59.999,24.8639076962567
2020-06-06 14:59:59.999,24.863948044601003
2020-06-06 15:59:59.999,24.913352264467
2020-06-06 16:59:59.999,25.004505570764998
2020-06-06 17:59:59.999,24.920713973951102
2020-06-06 18:59:59.999,25.0179359518953
2020-06-06 19:59:59.999,25.162404492702603
2020-06-06 20:59:59.999,25.0675672235223
2020-06-06 21:59:59.999,25.0348194955252
2020-06-06 22:59:59.999,25.0532274115343
2020-06-06 23:59:59.999,25.106750311413002
2020-06-07 00:59:59.999,25.069679491516105
2020-06-07 01:59:59.999,25.0613670780838
2020-06-07 02:59:59.999,25.0730298976364
2020-06-07 03:59:59.999,25.0648865959698
2020-06-07 04:59:59.999,25.112450221691
2020-06-07 05:59:59.999,25.0976707762764
2020-06-07 06:59:59.999,25.1269603401445
2020-06-07 07:59:59.999,25.158096209108898
2020-06-07 08:59:59.999,25.123965527572498
2020-06-07 09:59:59.999,25.1420676098633
2020-06-07 10:59:59.999,25.2870488091393
2020-06-07 11:59:59.999,25.1389912876377
2020-06-07 12:59:59.999,25.096122972975802
2020-06-07 13:59:59.999,25.1371456480618
2020-06-07 14:59:59.999,25.1405671716331
2020-06-07 15:59:59.999,25.148663060980702
2020-06-07 16:59:59.999,25.0120357578586
2020-06-07 17:59:59.999,25.0389805176871
2020-06-07 18:59:59.999,25.039599255443
2020-06-07 19:59:59.999,25.1396148800078
2020-06-07 20:59:59.999,25.0148326188315
2020-06-07 21:59:59.999,24.983633213039102
2020-06-07 22:59:59.999,24.9741840251165
2020-06-07 23:59:59.999,24.9825899895507
2020-06-08 00:59:59.999,24.943687354975
2020-06-08 01:59:59.999,24.970394432221998
2020-06-08 02:59:59.999,24.9644487315391
2020-06-08 03:59:59.999,24.9166957131671
2020-06-08 04:59:59.999,24.946665595861102
2020-06-08 05:59:59.999,25.0210923914501
2020-06-08 06:59:59.999,25.0311600648558
2020-06-08 07:59:59.999,24.943775304604202
2020-06-08 08:59:59.999,24.957558484735
2020-06-08 09:59:59.999,24.825468468766104
2020-06-08 10:59:59.999,24.8253586877917
2020-06-08 11:59:59.999,24.7698229954182
2020-06-08 12:59:59.999,24.828279304665198
2020-06-08 13:59:59.999,24.8792520821676
2020-06-08 14:59:59.999,24.897248036935803
2020-06-08 15:59:59.999,24.8356140438063
2020-06-08 16:59:59.999,24.9287406956151
2020-06-08 17:59:59.999,24.9740604129011
2020-06-08 18:59:59.999,24.9614697701569
2020-06-08 19:59:59.999,24.9992152663768
2020-06-08 20:59:59.999,25.1600951929705
2020-06-08 21:59:59.999,25.222309887325398
2020-06-08 22:59:59.999,25.144620473285197
2020-06-08 23:59:59.999,25.140971904330602
2020-06-09 00:59:59.999,25.1049231726188
2020-06-09 01:59:59.999,25.0613476078438
2020-06-09 02:59:59.999,25.1489911314624
2020-06-09 03:59:59.999,25.1128213179097
2020-06-09 04:59:59.999,25.1429580704955
2020-06-09 05:59:59.999,25.028267484798103
2020-06-09 06:59:59.999,25.133857451960303
2020-06-09 07:59:59.999,25.054746894046197
2020-06-09 08:59:59.999,25.025667913745398
2020-06-09 09:59:59.999,24.9729953468788
2020-06-09 10:59:59.999,24.958265847786397
2020-06-09 11:59:59.999,24.9751790846774
2020-06-09 12:59:59.999,24.999206250138002
2020-06-09 13:59:59.999,25.0628401255811
2020-06-09 14:59:59.999,25.092169405068002
2020-06-09 15:59:59.999,25.0870067032971
2020-06-09 16:59:59.999,25.122580038853698
2020-06-09 17:59:59.999,25.119525262606697
2020-06-09 18:59:59.999,25.222136786602302
2020-06-09 19:59:59.999,25.256716507856197
2020-06-09 20:59:59.999,25.225164468839804
2020-06-09 21:59:59.999,25.2182900807803
2020-06-09 22:59:59.999,25.2773200586052
2020-06-09 23:59:59.999,25.2841010133336
2020-06-10 00:59:59.999,25.181720610506503
2020-06-10 01:59:59.999,25.2023340497336
2020-06-10 02:59:59.999,25.1841632731418
2020-06-10 03:59:59.999,25.2400204478864
2020-06-10 04:59:59.999,25.2666416676427
2020-06-10 05:59:59.999,25.1250073315614
2020-06-10 06:59:59.999,25.1671840357479
2020-06-10 07:59:59.999,25.0782650991225
2020-06-10 08:59:59.999,25.0640571728551
2020-06-10 09:59:59.999,25.1987982445742
2020-06-10 10:59:59.999,25.2778980836578
2020-06-10 11:59:59.999,25.189603033202502
2020-06-10 12:59:59.999,25.045900222758604
2020-06-10 13:59:59.999,25.0544821635883
2020-06-10 14:59:59.999,25.019406285616398
2020-06-10 15:59:59.999,24.934235294301896
2020-06-10 16:59:59.999,24.6589163678257
2020-06-10 17:59:59.999,24.7538484521773
